idade,etnia,genero,casa_propria,outras_rendas,estado_civil,escolaridade,inadimplente
42,Amarelo,Feminino,0,1,Casado,Superior,0
65,Branco,Feminino,0,0,Viúvo,Médio,0
32,Branco,Feminino,0,0,Casado,Pós-graduação,1
57,Pardo,Feminino,1,0,Viúvo,Fundamental,0
36,Branco,Masculino,0,1,Viúvo,Pós-graduação,0
64,Negro,Feminino,0,0,Viúvo,Fundamental,0
67,Pardo,Feminino,0,0,Divorciado,Médio,0
28,Branco,Feminino,0,1,Divorciado,Médio,0
58,Pardo,Feminino,1,1,Viúvo,Médio,0
50,Amarelo,Feminino,1,1,Casado,Fundamental,0
58,Negro,Feminino,1,1,Viúvo,Superior,0
40,Amarelo,Masculino,0,0,Divorciado,Fundamental,1
29,Negro,Masculino,0,0,Viúvo,Médio,1
19,Indígena,Masculino,1,0,Solteiro,Pós-graduação,0
60,Amarelo,Masculino,1,0,Viúvo,Médio,1
38,Indígena,Masculino,1,0,Casado,Fundamental,1
31,Pardo,Masculino,1,1,Viúvo,Fundamental,1
51,Amarelo,Masculino,0,0,Viúvo,Pós-graduação,0
32,Branco,Masculino,0,1,Viúvo,Superior,0
38,Negro,Masculino,0,1,Divorciado,Pós-graduação,0
40,Branco,Masculino,1,1,Viúvo,Pós-graduação,1
38,Branco,Masculino,1,0,Solteiro,Médio,0
67,Pardo,Feminino,0,0,Solteiro,Médio,0
31,Pardo,Masculino,1,0,Casado,Médio,0
38,Branco,Feminino,1,0,Divorciado,Superior,1
29,Branco,Masculino,1,1,Solteiro,Fundamental,1
59,Branco,Feminino,1,0,Casado,Médio,1
63,Negro,Feminino,0,0,Viúvo,Médio,1
64,Pardo,Masculino,0,0,Divorciado,Fundamental,0
22,Amarelo,Feminino,1,1,Casado,Fundamental,0
19,Pardo,Feminino,0,1,Viúvo,Pós-graduação,1
39,Branco,Feminino,1,0,Casado,Médio,1
23,Amarelo,Feminino,1,0,Divorciado,Fundamental,1
61,Amarelo,Masculino,1,1,Viúvo,Fundamental,0
19,Amarelo,Masculino,1,0,Solteiro,Pós-graduação,0
46,Pardo,Masculino,0,1,Casado,Superior,0
53,Branco,Feminino,0,1,Casado,Fundamental,0
24,Branco,Masculino,0,1,Casado,Médio,0
33,Indígena,Masculino,1,0,Viúvo,Superior,1
50,Negro,Masculino,1,0,Divorciado,Médio,0
50,Pardo,Feminino,0,1,Solteiro,Médio,1
31,Indígena,Masculino,1,1,Divorciado,Pós-graduação,1
60,Indígena,Feminino,0,1,Casado,Superior,1
29,Indígena,Feminino,1,0,Viúvo,Médio,1
60,Pardo,Masculino,1,0,Viúvo,Superior,0
23,Negro,Masculino,1,0,Divorciado,Superior,0
29,Amarelo,Feminino,0,0,Casado,Fundamental,1
48,Negro,Feminino,0,1,Divorciado,Médio,0
29,Negro,Masculino,0,0,Casado,Pós-graduação,1
27,Branco,Feminino,0,0,Casado,Pós-graduação,0
57,Indígena,Feminino,0,0,Divorciado,Médio,1
44,Indígena,Feminino,0,1,Viúvo,Fundamental,0
69,Amarelo,Masculino,1,1,Casado,Pós-graduação,1
68,Branco,Masculino,1,1,Viúvo,Pós-graduação,1
24,Amarelo,Feminino,0,0,Viúvo,Pós-graduação,0
63,Pardo,Masculino,1,0,Viúvo,Superior,1
53,Branco,Masculino,1,1,Viúvo,Superior,1
50,Indígena,Feminino,1,1,Solteiro,Fundamental,1
44,Amarelo,Masculino,1,0,Divorciado,Fundamental,1
25,Branco,Feminino,1,1,Casado,Superior,1
22,Branco,Masculino,1,0,Divorciado,Superior,0
25,Negro,Feminino,1,1,Viúvo,Fundamental,0
57,Branco,Feminino,0,1,Solteiro,Pós-graduação,0
38,Branco,Masculino,0,1,Viúvo,Superior,1
41,Indígena,Feminino,0,1,Solteiro,Fundamental,1
24,Pardo,Masculino,1,0,Casado,Pós-graduação,0
36,Amarelo,Feminino,0,1,Divorciado,Fundamental,0
48,Pardo,Feminino,1,1,Solteiro,Fundamental,0
53,Branco,Masculino,0,1,Viúvo,Pós-graduação,0
44,Indígena,Feminino,1,0,Viúvo,Superior,1
46,Indígena,Masculino,0,1,Viúvo,Pós-graduação,0
40,Indígena,Masculino,1,1,Divorciado,Fundamental,1
37,Indígena,Masculino,1,0,Viúvo,Superior,1
23,Negro,Masculino,0,1,Casado,Pós-graduação,1
29,Branco,Masculino,0,1,Solteiro,Fundamental,0
67,Negro,Feminino,0,1,Solteiro,Pós-graduação,0
29,Negro,Masculino,1,1,Viúvo,Pós-graduação,0
67,Branco,Masculino,1,0,Viúvo,Pós-graduação,0
20,Indígena,Masculino,1,0,Divorciado,Superior,1
59,Amarelo,Masculino,0,1,Casado,Fundamental,1
56,Indígena,Feminino,1,0,Viúvo,Médio,0
52,Indígena,Masculino,0,0,Viúvo,Pós-graduação,1
36,Negro,Masculino,0,0,Divorciado,Médio,1
62,Pardo,Masculino,0,0,Viúvo,Médio,0
21,Indígena,Masculino,1,1,Divorciado,Médio,0
48,Branco,Masculino,1,1,Casado,Médio,1
59,Branco,Feminino,1,1,Viúvo,Fundamental,0
55,Branco,Feminino,0,0,Solteiro,Superior,0
50,Negro,Masculino,0,0,Casado,Pós-graduação,1
23,Amarelo,Feminino,1,0,Solteiro,Fundamental,0
25,Amarelo,Masculino,1,0,Casado,Superior,1
45,Amarelo,Masculino,0,1,Divorciado,Fundamental,0
32,Indígena,Feminino,0,1,Solteiro,Médio,1
48,Indígena,Feminino,0,1,Divorciado,Médio,0
25,Pardo,Masculino,1,0,Solteiro,Superior,1
23,Pardo,Masculino,0,0,Divorciado,Pós-graduação,1
46,Pardo,Masculino,0,0,Solteiro,Pós-graduação,1
68,Negro,Masculino,0,1,Solteiro,Pós-graduação,0
63,Amarelo,Feminino,0,0,Solteiro,Superior,1
51,Indígena,Feminino,1,0,Casado,Pós-graduação,0
24,Pardo,Masculino,1,1,Divorciado,Superior,1
57,Negro,Feminino,0,0,Casado,Pós-graduação,0
27,Pardo,Feminino,1,1,Solteiro,Pós-graduação,1
30,Indígena,Masculino,1,1,Casado,Superior,0
39,Pardo,Masculino,1,0,Divorciado,Pós-graduação,1
38,Negro,Masculino,0,0,Solteiro,Pós-graduação,1
69,Negro,Feminino,0,0,Solteiro,Pós-graduação,1
18,Pardo,Masculino,1,1,Casado,Fundamental,0
58,Indígena,Feminino,0,0,Divorciado,Superior,1
59,Negro,Masculino,0,0,Casado,Fundamental,0
69,Amarelo,Feminino,0,1,Solteiro,Médio,1
19,Negro,Masculino,0,1,Divorciado,Médio,1
69,Branco,Masculino,1,0,Divorciado,Pós-graduação,1
46,Pardo,Masculino,0,0,Solteiro,Superior,1
28,Amarelo,Masculino,1,0,Solteiro,Pós-graduação,0
54,Indígena,Feminino,0,0,Casado,Pós-graduação,1
67,Amarelo,Feminino,0,0,Viúvo,Médio,0
24,Negro,Feminino,0,0,Divorciado,Pós-graduação,1
52,Negro,Feminino,1,0,Viúvo,Fundamental,1
47,Branco,Masculino,1,1,Viúvo,Superior,0
33,Amarelo,Masculino,0,0,Divorciado,Fundamental,0
32,Negro,Feminino,0,1,Viúvo,Superior,1
57,Indígena,Feminino,0,0,Viúvo,Pós-graduação,0
37,Indígena,Masculino,1,0,Casado,Fundamental,0
45,Amarelo,Masculino,1,0,Viúvo,Fundamental,1
54,Amarelo,Masculino,1,1,Viúvo,Fundamental,0
20,Branco,Masculino,0,1,Casado,Superior,0
46,Amarelo,Masculino,1,0,Solteiro,Fundamental,1
54,Indígena,Masculino,1,0,Solteiro,Superior,0
26,Amarelo,Feminino,0,1,Solteiro,Pós-graduação,0
44,Negro,Masculino,1,0,Viúvo,Pós-graduação,0
49,Negro,Masculino,1,0,Casado,Médio,1
65,Amarelo,Feminino,0,1,Solteiro,Superior,0
63,Pardo,Masculino,1,0,Divorciado,Fundamental,1
67,Amarelo,Feminino,1,1,Solteiro,Superior,0
56,Branco,Masculino,0,1,Solteiro,Fundamental,0
48,Indígena,Masculino,1,0,Divorciado,Fundamental,1
64,Indígena,Feminino,1,1,Viúvo,Superior,0
43,Amarelo,Feminino,0,1,Divorciado,Superior,1
57,Pardo,Masculino,1,1,Divorciado,Pós-graduação,0
20,Indígena,Masculino,1,1,Casado,Pós-graduação,0
28,Pardo,Feminino,1,0,Divorciado,Superior,1
69,Indígena,Feminino,1,0,Divorciado,Pós-graduação,1
46,Negro,Masculino,0,1,Casado,Fundamental,1
44,Branco,Feminino,1,0,Viúvo,Pós-graduação,0
67,Indígena,Masculino,1,1,Divorciado,Pós-graduação,1
64,Amarelo,Feminino,0,0,Viúvo,Fundamental,0
27,Negro,Feminino,1,1,Casado,Pós-graduação,1
52,Pardo,Masculino,1,0,Divorciado,Superior,1
64,Branco,Feminino,0,1,Casado,Fundamental,1
40,Pardo,Feminino,0,1,Casado,Superior,0
23,Pardo,Masculino,1,1,Viúvo,Superior,1
28,Indígena,Feminino,1,1,Divorciado,Superior,0
60,Negro,Feminino,0,0,Viúvo,Pós-graduação,1
68,Branco,Masculino,0,1,Divorciado,Médio,1
44,Negro,Masculino,0,1,Divorciado,Médio,1
48,Negro,Masculino,1,1,Casado,Fundamental,1
47,Indígena,Feminino,0,1,Viúvo,Superior,1
20,Pardo,Feminino,0,1,Solteiro,Superior,1
30,Negro,Feminino,1,0,Solteiro,Médio,0
57,Pardo,Masculino,1,1,Viúvo,Fundamental,0
38,Negro,Feminino,1,1,Casado,Superior,0
60,Branco,Feminino,0,0,Divorciado,Superior,1
28,Amarelo,Feminino,0,1,Solteiro,Fundamental,1
62,Amarelo,Feminino,0,1,Divorciado,Superior,1
20,Amarelo,Masculino,0,0,Viúvo,Médio,1
55,Indígena,Feminino,1,0,Divorciado,Superior,0
48,Indígena,Feminino,0,0,Viúvo,Fundamental,0
41,Pardo,Feminino,0,0,Divorciado,Fundamental,0
59,Indígena,Feminino,1,0,Casado,Médio,0
68,Amarelo,Feminino,1,1,Divorciado,Fundamental,0
29,Indígena,Masculino,1,0,Viúvo,Fundamental,1
63,Amarelo,Masculino,1,1,Viúvo,Pós-graduação,1
60,Negro,Feminino,0,1,Casado,Superior,1
44,Amarelo,Masculino,0,1,Solteiro,Pós-graduação,0
38,Amarelo,Feminino,1,0,Solteiro,Médio,0
42,Branco,Masculino,0,0,Divorciado,Pós-graduação,0
47,Branco,Feminino,1,0,Divorciado,Médio,1
47,Branco,Feminino,0,0,Divorciado,Fundamental,1
27,Branco,Masculino,0,1,Solteiro,Médio,1
20,Amarelo,Masculino,1,0,Viúvo,Pós-graduação,0
30,Pardo,Masculino,0,1,Divorciado,Pós-graduação,1
44,Branco,Feminino,0,1,Divorciado,Superior,1
35,Indígena,Masculino,0,0,Solteiro,Fundamental,0
62,Indígena,Masculino,0,0,Divorciado,Superior,1
41,Indígena,Masculino,0,0,Divorciado,Pós-graduação,1
63,Amarelo,Feminino,0,1,Divorciado,Pós-graduação,1
31,Negro,Feminino,0,1,Casado,Médio,0
56,Negro,Feminino,0,0,Divorciado,Superior,1
61,Branco,Masculino,1,0,Viúvo,Fundamental,0
21,Indígena,Feminino,1,1,Casado,Superior,0
33,Branco,Feminino,1,1,Solteiro,Pós-graduação,1
68,Amarelo,Masculino,1,1,Solteiro,Pós-graduação,1
27,Indígena,Masculino,0,0,Viúvo,Médio,0
65,Branco,Masculino,1,1,Casado,Médio,0
54,Pardo,Feminino,1,1,Solteiro,Pós-graduação,0
44,Amarelo,Feminino,1,0,Divorciado,Médio,1
65,Amarelo,Feminino,0,0,Solteiro,Pós-graduação,1
18,Amarelo,Masculino,1,0,Divorciado,Superior,1
22,Pardo,Masculino,1,0,Viúvo,Fundamental,1
30,Negro,Masculino,1,0,Casado,Pós-graduação,1
62,Negro,Feminino,0,1,Divorciado,Superior,0
20,Pardo,Masculino,1,1,Viúvo,Fundamental,1
34,Negro,Feminino,1,1,Solteiro,Fundamental,0
36,Pardo,Feminino,1,1,Viúvo,Fundamental,1
54,Branco,Feminino,1,0,Casado,Superior,1
22,Pardo,Masculino,0,0,Viúvo,Superior,0
64,Negro,Masculino,0,1,Solteiro,Médio,0
59,Pardo,Masculino,1,1,Viúvo,Médio,0
61,Pardo,Feminino,0,1,Divorciado,Superior,1
41,Indígena,Masculino,1,0,Casado,Fundamental,0
60,Pardo,Feminino,0,1,Divorciado,Fundamental,0
50,Negro,Masculino,1,0,Divorciado,Pós-graduação,0
38,Amarelo,Masculino,0,0,Viúvo,Superior,0
20,Branco,Masculino,0,0,Solteiro,Superior,1
21,Pardo,Masculino,0,0,Solteiro,Fundamental,0
68,Negro,Feminino,1,1,Viúvo,Médio,0
49,Negro,Feminino,1,1,Solteiro,Superior,1
41,Indígena,Feminino,1,0,Casado,Pós-graduação,0
69,Negro,Feminino,0,1,Casado,Superior,0
52,Amarelo,Feminino,0,0,Divorciado,Médio,1
35,Negro,Feminino,0,0,Solteiro,Médio,1
20,Amarelo,Feminino,0,1,Casado,Fundamental,1
56,Branco,Feminino,1,1,Casado,Médio,0
43,Pardo,Feminino,0,0,Solteiro,Fundamental,0
41,Branco,Masculino,1,0,Viúvo,Médio,0
18,Pardo,Masculino,0,0,Viúvo,Médio,0
68,Branco,Masculino,0,1,Viúvo,Pós-graduação,1
67,Amarelo,Feminino,0,1,Solteiro,Pós-graduação,0
51,Pardo,Feminino,0,0,Casado,Fundamental,1
29,Pardo,Masculino,1,0,Solteiro,Superior,1
34,Branco,Feminino,1,0,Casado,Pós-graduação,0
38,Indígena,Feminino,0,0,Solteiro,Médio,0
38,Indígena,Masculino,1,1,Casado,Pós-graduação,1
20,Branco,Masculino,0,1,Solteiro,Médio,0
61,Negro,Feminino,0,1,Solteiro,Superior,1
45,Branco,Feminino,0,1,Solteiro,Médio,1
42,Amarelo,Feminino,0,1,Solteiro,Fundamental,0
61,Amarelo,Masculino,1,0,Divorciado,Pós-graduação,0
23,Negro,Masculino,1,1,Casado,Fundamental,0
59,Indígena,Feminino,0,1,Viúvo,Superior,1
47,Amarelo,Masculino,1,0,Divorciado,Superior,0
49,Amarelo,Feminino,0,1,Casado,Pós-graduação,0
39,Pardo,Feminino,1,0,Casado,Médio,0
55,Pardo,Masculino,0,0,Casado,Superior,0
31,Negro,Feminino,1,1,Divorciado,Pós-graduação,0
51,Amarelo,Masculino,0,1,Viúvo,Superior,1
60,Branco,Feminino,0,1,Divorciado,Pós-graduação,1
64,Indígena,Feminino,0,0,Solteiro,Superior,1
43,Negro,Masculino,0,1,Divorciado,Médio,1
57,Branco,Feminino,1,0,Divorciado,Médio,1
30,Branco,Masculino,1,0,Casado,Fundamental,0
47,Negro,Feminino,1,1,Divorciado,Fundamental,0
36,Negro,Masculino,0,0,Viúvo,Superior,0
59,Amarelo,Feminino,1,1,Viúvo,Superior,0
58,Indígena,Feminino,1,1,Casado,Médio,1
67,Amarelo,Masculino,1,0,Casado,Fundamental,1
56,Branco,Feminino,1,1,Viúvo,Pós-graduação,0
20,Amarelo,Feminino,1,1,Solteiro,Médio,1
48,Amarelo,Masculino,0,1,Casado,Pós-graduação,0
29,Indígena,Masculino,1,1,Casado,Fundamental,0
32,Pardo,Feminino,0,0,Solteiro,Superior,0
62,Indígena,Feminino,1,1,Viúvo,Médio,1
55,Amarelo,Masculino,0,0,Divorciado,Pós-graduação,0
57,Pardo,Masculino,1,0,Casado,Pós-graduação,1
31,Branco,Feminino,1,0,Viúvo,Fundamental,1
52,Indígena,Feminino,0,1,Casado,Médio,0
33,Negro,Masculino,0,1,Divorciado,Médio,0
67,Branco,Masculino,0,0,Divorciado,Médio,0
41,Pardo,Masculino,0,1,Divorciado,Pós-graduação,0
34,Branco,Feminino,0,0,Casado,Superior,0
35,Negro,Feminino,1,0,Viúvo,Médio,0
59,Negro,Feminino,1,0,Divorciado,Superior,0
34,Indígena,Masculino,1,1,Divorciado,Pós-graduação,1
33,Indígena,Feminino,1,1,Casado,Pós-graduação,1
38,Amarelo,Feminino,1,1,Casado,Superior,1
41,Amarelo,Feminino,1,1,Casado,Pós-graduação,1
51,Branco,Feminino,0,1,Divorciado,Fundamental,0
69,Negro,Masculino,1,0,Divorciado,Médio,1
53,Branco,Masculino,0,0,Viúvo,Fundamental,0
60,Pardo,Feminino,0,0,Divorciado,Médio,0
44,Pardo,Masculino,1,1,Divorciado,Superior,1
56,Amarelo,Masculino,1,1,Viúvo,Fundamental,1
34,Branco,Masculino,1,1,Divorciado,Pós-graduação,1
42,Pardo,Feminino,0,0,Viúvo,Superior,0
68,Amarelo,Masculino,1,0,Viúvo,Médio,1
55,Branco,Feminino,0,1,Divorciado,Fundamental,0
59,Negro,Feminino,1,0,Casado,Fundamental,1
38,Pardo,Feminino,1,1,Divorciado,Fundamental,1
21,Pardo,Masculino,1,0,Casado,Fundamental,0
42,Negro,Masculino,0,0,Solteiro,Médio,0
47,Amarelo,Feminino,0,0,Casado,Superior,1
50,Pardo,Feminino,1,1,Solteiro,Pós-graduação,0
56,Negro,Masculino,0,0,Viúvo,Superior,1
43,Amarelo,Feminino,1,0,Viúvo,Médio,0
42,Indígena,Feminino,1,1,Viúvo,Médio,0
33,Amarelo,Feminino,1,0,Casado,Superior,1
66,Pardo,Masculino,1,1,Solteiro,Superior,0
41,Amarelo,Masculino,1,0,Divorciado,Superior,1
22,Pardo,Feminino,0,1,Casado,Fundamental,1
59,Amarelo,Masculino,1,1,Viúvo,Fundamental,1
56,Indígena,Feminino,1,0,Viúvo,Superior,1
30,Amarelo,Feminino,0,1,Casado,Médio,1
47,Indígena,Feminino,0,1,Divorciado,Fundamental,0
24,Pardo,Feminino,0,0,Viúvo,Pós-graduação,1
64,Amarelo,Feminino,0,0,Divorciado,Médio,0
34,Negro,Feminino,0,1,Divorciado,Fundamental,1
44,Indígena,Feminino,0,0,Casado,Superior,0
52,Branco,Feminino,1,0,Viúvo,Médio,1
22,Indígena,Masculino,1,0,Viúvo,Superior,1
59,Amarelo,Feminino,0,1,Casado,Médio,0
22,Indígena,Masculino,1,1,Casado,Médio,1
41,Amarelo,Masculino,0,1,Viúvo,Pós-graduação,0
24,Pardo,Masculino,0,1,Divorciado,Médio,1
24,Pardo,Feminino,1,0,Casado,Médio,1
31,Negro,Feminino,0,0,Divorciado,Médio,1
32,Branco,Masculino,1,0,Solteiro,Médio,0
22,Pardo,Feminino,1,1,Casado,Médio,1
54,Negro,Feminino,1,1,Casado,Médio,1
21,Branco,Masculino,1,1,Casado,Médio,0
47,Negro,Masculino,0,0,Divorciado,Superior,1
37,Pardo,Masculino,1,1,Casado,Pós-graduação,0
43,Branco,Masculino,1,0,Solteiro,Pós-graduação,1
26,Pardo,Masculino,1,1,Viúvo,Médio,0
47,Amarelo,Feminino,1,1,Viúvo,Médio,0
61,Branco,Masculino,0,0,Viúvo,Médio,0
65,Negro,Masculino,0,0,Divorciado,Pós-graduação,1
39,Amarelo,Masculino,0,0,Viúvo,Médio,1
57,Negro,Masculino,0,0,Viúvo,Pós-graduação,0
58,Pardo,Feminino,1,0,Casado,Pós-graduação,1
61,Pardo,Feminino,0,1,Divorciado,Fundamental,1
47,Amarelo,Masculino,0,1,Divorciado,Médio,0
37,Amarelo,Masculino,0,0,Viúvo,Pós-graduação,0
45,Branco,Feminino,0,0,Casado,Médio,0
24,Negro,Feminino,1,0,Solteiro,Fundamental,1
21,Indígena,Feminino,1,1,Viúvo,Fundamental,0
45,Pardo,Feminino,0,0,Viúvo,Médio,1
52,Indígena,Feminino,0,1,Divorciado,Pós-graduação,0
50,Indígena,Masculino,1,0,Viúvo,Superior,0
24,Amarelo,Masculino,1,1,Casado,Superior,0
26,Negro,Feminino,1,0,Viúvo,Fundamental,0
51,Indígena,Feminino,1,0,Divorciado,Fundamental,0
56,Negro,Feminino,0,0,Solteiro,Pós-graduação,0
59,Amarelo,Masculino,1,0,Casado,Pós-graduação,0
51,Indígena,Masculino,0,0,Casado,Fundamental,0
30,Indígena,Masculino,1,1,Casado,Pós-graduação,1
46,Pardo,Masculino,0,1,Solteiro,Superior,1
52,Indígena,Feminino,0,0,Solteiro,Fundamental,0
62,Branco,Masculino,1,0,Viúvo,Superior,1
27,Amarelo,Masculino,1,0,Casado,Pós-graduação,1
47,Branco,Feminino,1,1,Casado,Fundamental,1
61,Indígena,Feminino,0,1,Casado,Médio,1
43,Indígena,Masculino,0,1,Divorciado,Superior,0
52,Branco,Masculino,0,0,Solteiro,Fundamental,0
45,Pardo,Feminino,1,1,Viúvo,Médio,0
46,Pardo,Feminino,1,1,Casado,Superior,1
69,Branco,Feminino,1,1,Viúvo,Médio,1
23,Branco,Feminino,1,0,Casado,Médio,0
20,Amarelo,Feminino,1,1,Viúvo,Pós-graduação,0
46,Pardo,Feminino,0,0,Divorciado,Superior,0
19,Negro,Masculino,0,0,Solteiro,Superior,1
39,Indígena,Feminino,0,1,Solteiro,Médio,1
63,Indígena,Feminino,1,0,Solteiro,Pós-graduação,0
64,Branco,Feminino,1,1,Casado,Pós-graduação,1
67,Negro,Masculino,0,0,Casado,Pós-graduação,0
44,Pardo,Masculino,1,0,Solteiro,Fundamental,0
68,Pardo,Feminino,1,1,Solteiro,Fundamental,1
39,Pardo,Feminino,1,1,Viúvo,Pós-graduação,0
27,Branco,Feminino,1,0,Solteiro,Superior,0
69,Branco,Feminino,0,0,Viúvo,Pós-graduação,1
66,Indígena,Feminino,1,1,Viúvo,Médio,1
66,Indígena,Masculino,1,0,Casado,Pós-graduação,1
36,Pardo,Masculino,1,0,Viúvo,Superior,0
41,Indígena,Feminino,1,0,Casado,Superior,0
44,Indígena,Masculino,1,1,Solteiro,Fundamental,0
53,Pardo,Masculino,1,1,Viúvo,Médio,1
60,Branco,Masculino,1,0,Divorciado,Médio,0
34,Indígena,Masculino,1,0,Divorciado,Médio,0
27,Branco,Feminino,1,0,Casado,Pós-graduação,1
34,Negro,Masculino,1,1,Viúvo,Pós-graduação,1
61,Branco,Feminino,0,1,Viúvo,Médio,1
27,Amarelo,Masculino,0,1,Viúvo,Superior,1
27,Amarelo,Masculino,0,1,Divorciado,Fundamental,0
55,Pardo,Masculino,0,0,Solteiro,Médio,0
34,Amarelo,Masculino,0,0,Viúvo,Médio,0
43,Negro,Feminino,0,1,Solteiro,Fundamental,1
43,Branco,Masculino,1,0,Casado,Superior,0
68,Branco,Feminino,0,1,Viúvo,Superior,0
51,Indígena,Masculino,0,0,Divorciado,Médio,1
21,Indígena,Feminino,0,0,Viúvo,Fundamental,0
67,Indígena,Feminino,1,0,Casado,Fundamental,0
44,Branco,Masculino,0,0,Casado,Pós-graduação,1
38,Branco,Feminino,1,0,Casado,Pós-graduação,1
53,Indígena,Feminino,1,0,Viúvo,Fundamental,0
55,Branco,Feminino,1,0,Divorciado,Médio,0
63,Negro,Masculino,0,0,Solteiro,Médio,1
48,Indígena,Feminino,1,0,Divorciado,Pós-graduação,0
24,Amarelo,Feminino,1,1,Casado,Médio,0
61,Indígena,Feminino,0,1,Solteiro,Pós-graduação,0
51,Amarelo,Masculino,1,0,Viúvo,Pós-graduação,1
35,Pardo,Masculino,0,1,Viúvo,Fundamental,0
41,Amarelo,Masculino,1,1,Divorciado,Pós-graduação,1
30,Negro,Masculino,1,0,Viúvo,Superior,0
30,Branco,Masculino,1,1,Solteiro,Pós-graduação,1
42,Negro,Feminino,0,0,Divorciado,Fundamental,0
22,Pardo,Feminino,0,1,Divorciado,Superior,0
56,Negro,Feminino,1,1,Casado,Pós-graduação,0
46,Negro,Masculino,0,0,Solteiro,Médio,0
61,Pardo,Feminino,1,1,Solteiro,Superior,1
63,Negro,Feminino,1,1,Viúvo,Pós-graduação,0
50,Pardo,Masculino,1,1,Solteiro,Pós-graduação,1
41,Branco,Masculino,1,0,Viúvo,Pós-graduação,0
27,Indígena,Masculino,0,0,Casado,Pós-graduação,0
42,Branco,Masculino,1,0,Divorciado,Médio,0
58,Branco,Masculino,0,1,Solteiro,Fundamental,0
27,Branco,Masculino,1,1,Solteiro,Fundamental,1
56,Negro,Feminino,0,1,Divorciado,Superior,1
33,Branco,Feminino,1,1,Solteiro,Superior,0
45,Pardo,Feminino,0,1,Casado,Médio,0
29,Pardo,Masculino,0,0,Casado,Fundamental,1
61,Pardo,Feminino,0,1,Divorciado,Médio,0
49,Pardo,Feminino,0,1,Solteiro,Médio,0
68,Branco,Feminino,1,0,Divorciado,Médio,0
46,Amarelo,Feminino,1,0,Viúvo,Superior,0
62,Indígena,Masculino,0,0,Casado,Fundamental,1
67,Amarelo,Masculino,1,0,Solteiro,Pós-graduação,1
44,Negro,Feminino,1,1,Casado,Fundamental,1
43,Branco,Feminino,0,1,Casado,Médio,0
20,Amarelo,Feminino,0,0,Solteiro,Fundamental,1
43,Branco,Masculino,1,0,Divorciado,Pós-graduação,1
56,Pardo,Masculino,0,1,Casado,Superior,0
18,Negro,Masculino,1,1,Viúvo,Pós-graduação,1
52,Amarelo,Masculino,0,0,Solteiro,Médio,1
44,Indígena,Feminino,0,0,Solteiro,Fundamental,1
63,Pardo,Masculino,0,1,Casado,Superior,0
21,Pardo,Feminino,1,0,Viúvo,Pós-graduação,1
36,Negro,Masculino,1,0,Casado,Médio,0
39,Pardo,Feminino,0,0,Divorciado,Médio,0
23,Pardo,Masculino,1,0,Solteiro,Superior,0
69,Amarelo,Masculino,1,0,Divorciado,Superior,1
26,Pardo,Feminino,1,1,Solteiro,Superior,0
28,Negro,Masculino,0,0,Casado,Superior,0
39,Branco,Masculino,1,1,Casado,Fundamental,0
64,Negro,Masculino,0,0,Viúvo,Pós-graduação,0
26,Negro,Feminino,0,1,Divorciado,Superior,1
46,Branco,Feminino,1,1,Casado,Superior,1
60,Amarelo,Feminino,1,0,Casado,Fundamental,1
27,Indígena,Feminino,1,1,Solteiro,Fundamental,0
51,Indígena,Feminino,1,0,Solteiro,Pós-graduação,0
48,Negro,Masculino,0,1,Solteiro,Pós-graduação,1
39,Amarelo,Feminino,1,1,Viúvo,Fundamental,0
63,Amarelo,Masculino,1,1,Solteiro,Superior,1
21,Amarelo,Masculino,0,1,Divorciado,Fundamental,1
19,Amarelo,Feminino,0,1,Viúvo,Médio,0
22,Negro,Feminino,1,1,Divorciado,Superior,1
63,Pardo,Masculino,1,1,Divorciado,Fundamental,1
32,Indígena,Masculino,0,0,Viúvo,Fundamental,1
36,Indígena,Masculino,0,0,Solteiro,Fundamental,0
55,Branco,Masculino,0,1,Casado,Superior,1
32,Negro,Masculino,1,1,Solteiro,Médio,1
63,Indígena,Masculino,1,1,Solteiro,Fundamental,0
25,Negro,Masculino,0,1,Viúvo,Superior,0
37,Negro,Masculino,0,0,Casado,Médio,1
29,Amarelo,Masculino,0,0,Solteiro,Fundamental,0
21,Branco,Masculino,0,1,Divorciado,Superior,1
55,Negro,Feminino,1,1,Viúvo,Superior,1
60,Indígena,Feminino,1,0,Solteiro,Médio,0
56,Indígena,Masculino,0,0,Solteiro,Pós-graduação,0
53,Branco,Masculino,1,1,Viúvo,Médio,0
32,Negro,Feminino,1,1,Divorciado,Médio,1
18,Amarelo,Masculino,1,1,Viúvo,Médio,1
48,Branco,Feminino,1,1,Casado,Superior,1
26,Negro,Feminino,0,0,Solteiro,Superior,1
40,Branco,Feminino,1,1,Viúvo,Pós-graduação,0
69,Amarelo,Masculino,0,0,Viúvo,Médio,1
43,Pardo,Feminino,1,1,Viúvo,Superior,1
57,Pardo,Feminino,0,0,Casado,Médio,1
61,Pardo,Feminino,1,0,Divorciado,Médio,1
56,Amarelo,Feminino,1,1,Solteiro,Pós-graduação,0
35,Amarelo,Feminino,0,1,Casado,Superior,1
50,Branco,Feminino,0,0,Casado,Superior,1
58,Indígena,Masculino,0,1,Casado,Médio,0
56,Amarelo,Masculino,1,1,Solteiro,Fundamental,1
31,Amarelo,Masculino,1,1,Solteiro,Fundamental,1
