idade,renda,etnia,genero,casa_propria,outras_rendas,estado_civil,escolaridade,inadimplente
60,5384,Negro,Feminino,1,0,Casado,Superior,0
68,5611,Pardo,Masculino,1,0,Viúvo,Médio,0
60,7621,Branco,Masculino,0,0,Solteiro,Fundamental,0
27,1685,Indígena,Feminino,1,1,Viúvo,Fundamental,0
25,6632,Branco,Feminino,1,1,Viúvo,Pós-graduação,1
64,9370,Indígena,Feminino,0,1,Solteiro,Pós-graduação,1
25,2492,Pardo,Masculino,1,1,Casado,Médio,1
36,7958,Indígena,Masculino,0,1,Casado,Médio,1
18,6786,Branco,Masculino,1,1,Divorciado,Superior,0
69,5704,Indígena,Masculino,0,1,Divorciado,Pós-graduação,0
20,9624,Branco,Masculino,1,0,Solteiro,Fundamental,0
61,4648,Branco,Feminino,0,0,Divorciado,Pós-graduação,1
49,2964,Negro,Feminino,0,1,Casado,Fundamental,1
65,2757,Branco,Masculino,0,1,Solteiro,Superior,0
33,9392,Negro,Feminino,0,1,Viúvo,Pós-graduação,0
47,4567,Amarelo,Feminino,0,1,Solteiro,Fundamental,1
66,9656,Negro,Masculino,1,1,Divorciado,Superior,0
45,7410,Indígena,Masculino,0,1,Solteiro,Médio,0
45,3526,Amarelo,Feminino,0,0,Divorciado,Fundamental,1
33,9238,Negro,Feminino,0,1,Divorciado,Fundamental,0
58,5745,Negro,Feminino,1,1,Viúvo,Pós-graduação,0
68,7298,Pardo,Masculino,0,1,Viúvo,Pós-graduação,1
50,9724,Negro,Feminino,1,1,Solteiro,Médio,1
42,4847,Amarelo,Masculino,0,1,Viúvo,Pós-graduação,1
35,9491,Indígena,Masculino,1,0,Viúvo,Superior,1
43,2346,Negro,Masculino,0,0,Solteiro,Médio,1
23,1523,Indígena,Feminino,1,0,Casado,Superior,0
55,1324,Branco,Masculino,1,0,Divorciado,Fundamental,0
61,5832,Negro,Feminino,1,1,Viúvo,Pós-graduação,1
20,4242,Indígena,Feminino,0,0,Viúvo,Fundamental,0
60,3141,Branco,Feminino,0,0,Casado,Pós-graduação,1
23,3653,Amarelo,Feminino,1,0,Divorciado,Fundamental,1
31,4634,Branco,Feminino,1,0,Solteiro,Fundamental,1
35,5133,Branco,Feminino,1,0,Casado,Fundamental,1
33,8663,Negro,Masculino,1,1,Divorciado,Médio,1
41,5903,Negro,Feminino,1,0,Casado,Pós-graduação,0
30,3504,Indígena,Masculino,1,0,Casado,Pós-graduação,1
18,4501,Branco,Feminino,0,0,Solteiro,Pós-graduação,0
55,7629,Branco,Feminino,1,0,Viúvo,Pós-graduação,1
31,2761,Branco,Feminino,0,1,Viúvo,Médio,0
34,3316,Pardo,Masculino,0,1,Divorciado,Fundamental,1
30,5427,Indígena,Masculino,1,0,Solteiro,Médio,0
30,7935,Negro,Masculino,1,0,Solteiro,Pós-graduação,1
26,1805,Amarelo,Feminino,1,0,Divorciado,Superior,0
23,3388,Branco,Masculino,1,1,Viúvo,Pós-graduação,0
23,4642,Amarelo,Masculino,1,1,Casado,Médio,0
47,8890,Amarelo,Feminino,1,0,Casado,Fundamental,1
54,1436,Negro,Masculino,1,1,Viúvo,Superior,0
63,3183,Indígena,Feminino,0,0,Casado,Superior,1
31,3450,Pardo,Masculino,0,1,Casado,Superior,1
21,8159,Indígena,Feminino,0,0,Casado,Médio,0
51,8747,Amarelo,Feminino,1,1,Viúvo,Superior,0
19,7412,Indígena,Feminino,0,0,Casado,Médio,0
34,5848,Pardo,Masculino,0,0,Divorciado,Pós-graduação,0
59,6994,Pardo,Masculino,0,1,Solteiro,Fundamental,1
31,7428,Pardo,Masculino,0,0,Casado,Superior,1
68,5634,Amarelo,Masculino,1,0,Viúvo,Médio,1
34,3662,Indígena,Feminino,1,1,Divorciado,Fundamental,1
47,8345,Negro,Masculino,1,0,Casado,Médio,1
60,2718,Pardo,Masculino,1,0,Viúvo,Fundamental,0
46,2208,Negro,Feminino,1,0,Solteiro,Pós-graduação,0
24,7920,Negro,Feminino,1,0,Solteiro,Pós-graduação,0
26,7659,Amarelo,Feminino,0,1,Casado,Superior,0
63,1588,Pardo,Masculino,1,0,Viúvo,Médio,1
40,5384,Amarelo,Masculino,0,0,Casado,Médio,0
53,5384,Amarelo,Masculino,1,0,Viúvo,Superior,1
31,8940,Indígena,Masculino,1,0,Casado,Médio,1
37,9729,Amarelo,Feminino,1,1,Divorciado,Fundamental,1
69,8456,Indígena,Feminino,0,1,Solteiro,Superior,1
34,8243,Indígena,Masculino,0,1,Casado,Superior,1
49,8028,Pardo,Feminino,0,1,Viúvo,Fundamental,1
42,1933,Negro,Feminino,1,1,Solteiro,Pós-graduação,1
68,7340,Pardo,Feminino,1,0,Divorciado,Pós-graduação,1
47,3943,Indígena,Masculino,0,0,Casado,Médio,1
66,5896,Branco,Masculino,1,0,Viúvo,Médio,1
44,2450,Negro,Masculino,1,1,Divorciado,Fundamental,0
44,6395,Negro,Feminino,0,1,Casado,Fundamental,1
63,8396,Branco,Feminino,1,1,Divorciado,Pós-graduação,0
48,5394,Pardo,Feminino,1,0,Divorciado,Fundamental,1
62,7603,Branco,Feminino,0,1,Viúvo,Médio,1
43,7598,Branco,Masculino,1,1,Viúvo,Médio,1
31,2351,Pardo,Masculino,0,1,Divorciado,Superior,0
65,3266,Branco,Feminino,0,0,Casado,Médio,1
38,4953,Branco,Feminino,1,0,Viúvo,Fundamental,0
45,6714,Indígena,Feminino,1,1,Casado,Fundamental,0
32,8198,Amarelo,Masculino,0,0,Solteiro,Superior,0
47,3975,Pardo,Feminino,1,1,Solteiro,Fundamental,1
42,5750,Indígena,Feminino,1,0,Divorciado,Pós-graduação,1
68,8728,Pardo,Masculino,0,0,Solteiro,Pós-graduação,0
28,7859,Branco,Feminino,1,0,Viúvo,Superior,1
61,2282,Indígena,Feminino,0,1,Divorciado,Médio,1
28,2948,Negro,Feminino,1,0,Casado,Pós-graduação,0
45,3281,Negro,Masculino,1,0,Casado,Médio,1
22,2462,Branco,Masculino,1,0,Casado,Pós-graduação,1
45,9735,Negro,Feminino,0,1,Viúvo,Fundamental,0
25,4236,Branco,Masculino,0,1,Solteiro,Pós-graduação,0
43,6730,Amarelo,Masculino,1,1,Solteiro,Superior,0
23,7214,Indígena,Masculino,0,1,Casado,Fundamental,0
49,2961,Pardo,Feminino,0,0,Casado,Fundamental,0
65,3959,Amarelo,Masculino,1,0,Solteiro,Superior,0
49,7550,Branco,Feminino,0,0,Viúvo,Superior,0
29,6505,Negro,Masculino,1,1,Divorciado,Médio,1
23,9224,Pardo,Feminino,0,1,Solteiro,Médio,0
30,8072,Indígena,Feminino,1,1,Solteiro,Pós-graduação,0
56,1964,Branco,Masculino,1,1,Divorciado,Fundamental,0
57,3819,Indígena,Feminino,1,1,Casado,Médio,0
61,2492,Pardo,Feminino,1,0,Solteiro,Superior,1
51,2719,Indígena,Feminino,1,1,Casado,Superior,1
40,6019,Negro,Masculino,1,1,Viúvo,Superior,1
58,3735,Pardo,Masculino,1,1,Viúvo,Médio,0
62,2314,Pardo,Masculino,1,1,Casado,Superior,1
34,1677,Branco,Masculino,0,1,Solteiro,Médio,0
62,6950,Amarelo,Feminino,1,1,Divorciado,Superior,1
65,1572,Negro,Masculino,1,1,Viúvo,Fundamental,1
18,2891,Branco,Feminino,1,1,Divorciado,Médio,1
24,4290,Pardo,Masculino,0,1,Casado,Fundamental,0
30,9111,Negro,Feminino,1,1,Viúvo,Pós-graduação,0
31,6094,Pardo,Masculino,0,0,Viúvo,Superior,1
34,1684,Pardo,Masculino,1,0,Solteiro,Fundamental,1
47,6929,Branco,Feminino,0,0,Solteiro,Fundamental,1
65,3402,Negro,Feminino,0,1,Casado,Médio,0
64,4290,Indígena,Masculino,0,0,Divorciado,Médio,0
66,6737,Pardo,Feminino,1,1,Solteiro,Médio,0
51,3066,Pardo,Feminino,0,0,Casado,Médio,0
44,7152,Branco,Masculino,1,1,Solteiro,Fundamental,0
42,8252,Indígena,Feminino,0,1,Casado,Médio,0
61,9412,Negro,Masculino,0,0,Divorciado,Pós-graduação,1
52,4176,Indígena,Feminino,1,0,Viúvo,Pós-graduação,1
26,4180,Negro,Masculino,1,0,Solteiro,Médio,0
23,7975,Negro,Feminino,0,0,Casado,Fundamental,1
43,8790,Indígena,Feminino,1,0,Solteiro,Superior,1
55,6040,Branco,Masculino,0,0,Divorciado,Fundamental,1
56,8615,Indígena,Feminino,0,1,Viúvo,Superior,0
44,1888,Branco,Masculino,1,0,Divorciado,Médio,1
57,5541,Branco,Masculino,0,1,Viúvo,Fundamental,1
48,7778,Indígena,Feminino,0,1,Viúvo,Médio,0
20,2945,Pardo,Masculino,1,1,Solteiro,Médio,1
41,8627,Amarelo,Feminino,1,0,Divorciado,Superior,0
32,7073,Branco,Feminino,0,1,Solteiro,Pós-graduação,0
23,6317,Branco,Masculino,0,1,Viúvo,Pós-graduação,0
28,9410,Negro,Masculino,1,0,Solteiro,Pós-graduação,0
47,1883,Pardo,Feminino,0,1,Divorciado,Pós-graduação,0
52,3481,Negro,Feminino,1,0,Viúvo,Médio,1
65,4943,Indígena,Feminino,0,1,Casado,Superior,1
55,9016,Pardo,Feminino,0,1,Solteiro,Médio,1
60,6097,Indígena,Feminino,0,1,Casado,Médio,1
57,3813,Indígena,Feminino,0,0,Casado,Médio,1
46,3719,Pardo,Feminino,0,1,Divorciado,Fundamental,0
40,2559,Indígena,Feminino,0,0,Casado,Médio,0
59,4923,Indígena,Feminino,1,1,Viúvo,Fundamental,1
59,7747,Amarelo,Feminino,1,1,Casado,Pós-graduação,1
20,4908,Pardo,Feminino,0,1,Casado,Fundamental,1
43,9401,Amarelo,Masculino,0,1,Viúvo,Pós-graduação,0
31,9574,Indígena,Masculino,0,0,Casado,Superior,1
36,7586,Pardo,Masculino,0,0,Solteiro,Pós-graduação,0
38,1794,Amarelo,Masculino,0,1,Divorciado,Fundamental,1
38,3717,Branco,Masculino,0,1,Solteiro,Pós-graduação,1
26,3737,Pardo,Feminino,1,1,Casado,Pós-graduação,1
30,7765,Indígena,Masculino,1,1,Casado,Fundamental,0
58,8494,Indígena,Feminino,0,1,Solteiro,Superior,1
61,5552,Pardo,Feminino,1,1,Solteiro,Pós-graduação,0
63,1695,Pardo,Feminino,0,0,Divorciado,Fundamental,0
54,3437,Branco,Masculino,0,1,Divorciado,Médio,0
55,3645,Amarelo,Masculino,0,1,Divorciado,Médio,0
62,5827,Indígena,Masculino,1,0,Divorciado,Fundamental,1
62,5905,Amarelo,Masculino,0,0,Divorciado,Pós-graduação,1
41,7295,Branco,Feminino,1,0,Viúvo,Fundamental,0
55,6668,Indígena,Masculino,0,1,Viúvo,Pós-graduação,1
63,7937,Pardo,Masculino,1,1,Casado,Pós-graduação,1
28,4091,Indígena,Feminino,0,1,Solteiro,Médio,1
46,4252,Indígena,Masculino,1,1,Viúvo,Pós-graduação,0
62,8546,Negro,Feminino,0,1,Solteiro,Fundamental,1
61,9573,Negro,Masculino,1,0,Divorciado,Pós-graduação,0
65,6067,Branco,Feminino,1,1,Divorciado,Pós-graduação,0
55,9358,Negro,Feminino,1,0,Viúvo,Médio,1
58,9758,Pardo,Masculino,1,0,Casado,Superior,1
34,2920,Branco,Feminino,1,0,Casado,Médio,1
69,3028,Amarelo,Feminino,0,0,Divorciado,Pós-graduação,0
65,2589,Amarelo,Masculino,1,1,Casado,Pós-graduação,0
43,3163,Indígena,Masculino,0,0,Solteiro,Pós-graduação,1
43,4452,Indígena,Masculino,0,0,Divorciado,Superior,1
29,8695,Amarelo,Feminino,0,0,Viúvo,Fundamental,0
35,5901,Pardo,Masculino,1,0,Casado,Superior,1
26,2195,Negro,Masculino,1,1,Divorciado,Médio,1
20,9171,Indígena,Masculino,1,1,Divorciado,Pós-graduação,0
27,2256,Branco,Feminino,0,1,Solteiro,Superior,1
60,5871,Amarelo,Masculino,1,1,Divorciado,Pós-graduação,1
19,6975,Negro,Feminino,0,1,Solteiro,Superior,0
25,9716,Indígena,Masculino,1,1,Viúvo,Médio,0
69,3290,Pardo,Feminino,1,1,Viúvo,Médio,0
60,7270,Negro,Masculino,0,0,Viúvo,Pós-graduação,1
35,8260,Pardo,Feminino,0,0,Viúvo,Pós-graduação,0
69,4329,Branco,Feminino,1,1,Viúvo,Médio,1
56,5186,Pardo,Masculino,0,0,Viúvo,Pós-graduação,1
48,2974,Amarelo,Feminino,0,1,Solteiro,Fundamental,0
31,9182,Amarelo,Masculino,0,0,Solteiro,Fundamental,1
56,7249,Indígena,Masculino,0,1,Casado,Médio,1
50,7067,Negro,Masculino,1,1,Viúvo,Fundamental,1
46,6554,Indígena,Feminino,1,1,Casado,Pós-graduação,1
61,7686,Branco,Masculino,0,1,Solteiro,Fundamental,0
50,7327,Indígena,Feminino,0,0,Divorciado,Médio,0
52,9706,Pardo,Feminino,0,0,Divorciado,Superior,0
19,8880,Negro,Masculino,0,1,Divorciado,Pós-graduação,0
52,6602,Amarelo,Masculino,0,0,Divorciado,Médio,1
49,6590,Amarelo,Masculino,1,1,Solteiro,Fundamental,0
53,2606,Indígena,Feminino,1,0,Solteiro,Pós-graduação,0
63,6181,Negro,Feminino,0,0,Solteiro,Pós-graduação,1
67,6545,Amarelo,Masculino,0,0,Viúvo,Fundamental,1
40,2957,Amarelo,Feminino,1,1,Viúvo,Médio,0
22,7351,Branco,Feminino,1,1,Divorciado,Fundamental,1
64,3754,Amarelo,Masculino,0,1,Solteiro,Superior,0
33,9200,Pardo,Masculino,0,1,Viúvo,Superior,1
57,5557,Indígena,Feminino,0,1,Solteiro,Fundamental,0
41,3046,Negro,Masculino,0,1,Viúvo,Fundamental,0
57,7899,Pardo,Masculino,0,0,Casado,Fundamental,0
45,2748,Branco,Masculino,1,0,Casado,Pós-graduação,0
42,3503,Branco,Feminino,1,0,Solteiro,Pós-graduação,1
24,4891,Branco,Feminino,1,0,Solteiro,Fundamental,0
55,1886,Pardo,Masculino,0,0,Viúvo,Pós-graduação,1
24,4751,Negro,Masculino,0,0,Divorciado,Superior,0
68,6224,Negro,Masculino,0,0,Solteiro,Superior,0
39,1841,Pardo,Feminino,1,1,Divorciado,Médio,1
39,8529,Branco,Masculino,0,0,Casado,Superior,0
44,6170,Negro,Feminino,1,1,Solteiro,Fundamental,0
50,5526,Pardo,Feminino,0,1,Divorciado,Médio,1
62,5467,Amarelo,Feminino,0,1,Divorciado,Pós-graduação,0
49,1863,Negro,Feminino,1,0,Divorciado,Fundamental,0
56,2582,Indígena,Masculino,0,1,Casado,Médio,0
49,1398,Branco,Feminino,0,1,Divorciado,Pós-graduação,0
18,6932,Amarelo,Feminino,0,1,Divorciado,Superior,0
27,7626,Branco,Masculino,1,0,Divorciado,Pós-graduação,1
62,7427,Amarelo,Masculino,0,0,Viúvo,Médio,0
21,5846,Negro,Feminino,0,0,Solteiro,Superior,0
46,8005,Amarelo,Feminino,1,0,Divorciado,Superior,1
24,4606,Indígena,Feminino,0,1,Casado,Superior,0
55,7844,Negro,Feminino,0,1,Divorciado,Fundamental,0
23,4549,Branco,Masculino,1,1,Solteiro,Pós-graduação,1
28,7143,Negro,Feminino,1,0,Divorciado,Fundamental,1
26,9204,Branco,Masculino,1,1,Viúvo,Fundamental,0
47,1835,Amarelo,Masculino,1,1,Viúvo,Pós-graduação,1
39,8176,Indígena,Masculino,0,0,Casado,Médio,1
56,7440,Pardo,Masculino,0,0,Divorciado,Fundamental,1
26,1531,Amarelo,Feminino,1,1,Divorciado,Superior,1
55,7590,Negro,Masculino,1,1,Solteiro,Superior,0
68,7522,Amarelo,Feminino,1,1,Divorciado,Pós-graduação,1
63,6212,Negro,Feminino,0,0,Casado,Superior,1
50,5002,Amarelo,Masculino,0,1,Casado,Fundamental,1
43,5117,Amarelo,Feminino,1,1,Viúvo,Fundamental,0
33,1465,Indígena,Masculino,0,0,Divorciado,Pós-graduação,0
26,7950,Negro,Feminino,0,0,Divorciado,Superior,1
40,9697,Indígena,Masculino,1,1,Viúvo,Fundamental,0
32,8130,Amarelo,Masculino,1,1,Viúvo,Fundamental,1
36,5881,Amarelo,Feminino,1,0,Divorciado,Pós-graduação,1
59,7682,Negro,Masculino,0,0,Divorciado,Fundamental,0
33,8885,Indígena,Masculino,0,0,Divorciado,Superior,0
42,6335,Pardo,Feminino,1,0,Solteiro,Superior,0
52,1800,Indígena,Feminino,0,0,Divorciado,Superior,1
68,7474,Amarelo,Feminino,0,0,Viúvo,Fundamental,1
30,8420,Branco,Feminino,1,1,Divorciado,Médio,1
63,8901,Indígena,Feminino,0,0,Divorciado,Fundamental,0
24,7561,Pardo,Feminino,1,0,Viúvo,Fundamental,0
51,4731,Branco,Masculino,1,1,Casado,Pós-graduação,1
31,7761,Indígena,Feminino,0,0,Divorciado,Superior,1
40,7870,Branco,Masculino,1,0,Solteiro,Pós-graduação,1
40,5416,Amarelo,Feminino,0,1,Viúvo,Médio,0
34,4806,Amarelo,Feminino,1,1,Divorciado,Superior,0
30,8822,Pardo,Feminino,0,0,Divorciado,Superior,1
44,8709,Negro,Masculino,0,0,Solteiro,Fundamental,1
19,6734,Branco,Masculino,1,1,Divorciado,Superior,0
54,9689,Pardo,Masculino,0,0,Divorciado,Médio,0
47,2813,Indígena,Masculino,0,1,Viúvo,Superior,0
21,5421,Amarelo,Feminino,0,1,Viúvo,Superior,0
47,4081,Indígena,Feminino,0,0,Viúvo,Pós-graduação,1
20,2657,Negro,Masculino,0,1,Divorciado,Pós-graduação,1
31,1618,Branco,Feminino,0,0,Solteiro,Fundamental,1
28,4876,Pardo,Masculino,1,0,Viúvo,Médio,0
57,8926,Negro,Masculino,1,0,Viúvo,Superior,1
40,7096,Branco,Masculino,0,0,Casado,Superior,0
58,3836,Amarelo,Masculino,0,0,Viúvo,Superior,0
65,9715,Negro,Feminino,0,1,Solteiro,Médio,0
49,5540,Indígena,Masculino,1,0,Solteiro,Pós-graduação,1
20,5816,Pardo,Feminino,0,0,Casado,Médio,0
59,8032,Pardo,Masculino,0,0,Solteiro,Fundamental,0
18,5999,Pardo,Masculino,0,1,Casado,Superior,1
26,5675,Negro,Masculino,1,1,Casado,Superior,0
65,5790,Negro,Masculino,0,0,Viúvo,Fundamental,1
26,5424,Amarelo,Masculino,1,1,Viúvo,Superior,1
29,3680,Negro,Feminino,1,1,Viúvo,Fundamental,1
18,2163,Indígena,Feminino,1,1,Viúvo,Pós-graduação,0
33,8140,Indígena,Feminino,0,1,Viúvo,Superior,0
47,6406,Indígena,Feminino,1,0,Divorciado,Pós-graduação,1
25,9694,Amarelo,Feminino,1,1,Viúvo,Pós-graduação,0
63,2298,Branco,Masculino,1,1,Viúvo,Médio,1
63,2320,Pardo,Masculino,0,0,Divorciado,Superior,0
27,4605,Branco,Masculino,1,1,Solteiro,Médio,1
50,4951,Indígena,Feminino,0,0,Divorciado,Fundamental,1
55,1661,Negro,Feminino,1,1,Solteiro,Fundamental,0
58,4461,Pardo,Feminino,1,0,Solteiro,Médio,0
68,1485,Amarelo,Masculino,1,0,Casado,Médio,1
39,1475,Negro,Feminino,0,0,Divorciado,Superior,0
33,8062,Branco,Feminino,0,0,Divorciado,Superior,1
36,8130,Branco,Feminino,1,1,Casado,Fundamental,1
28,6663,Indígena,Masculino,1,0,Casado,Fundamental,0
28,8557,Amarelo,Feminino,0,1,Divorciado,Médio,0
31,5145,Indígena,Feminino,0,1,Viúvo,Médio,0
56,5551,Amarelo,Feminino,1,0,Solteiro,Superior,0
43,6004,Amarelo,Masculino,1,0,Casado,Fundamental,1
61,4821,Pardo,Masculino,1,1,Casado,Fundamental,0
37,3585,Amarelo,Masculino,0,1,Solteiro,Médio,0
37,4798,Branco,Masculino,0,0,Divorciado,Fundamental,1
22,4298,Branco,Masculino,0,1,Viúvo,Médio,1
18,6641,Branco,Feminino,1,1,Casado,Médio,0
28,9407,Branco,Masculino,1,1,Divorciado,Médio,1
64,7335,Negro,Feminino,1,0,Divorciado,Fundamental,1
27,3047,Pardo,Masculino,1,1,Divorciado,Fundamental,0
64,6595,Indígena,Masculino,0,1,Viúvo,Superior,0
45,4809,Indígena,Feminino,1,0,Solteiro,Fundamental,0
62,5148,Negro,Feminino,1,0,Casado,Médio,0
64,3110,Indígena,Feminino,0,0,Solteiro,Superior,0
51,7311,Negro,Feminino,0,1,Viúvo,Superior,0
30,5723,Indígena,Feminino,0,1,Solteiro,Superior,1
61,1854,Indígena,Feminino,1,0,Viúvo,Fundamental,1
42,4009,Pardo,Masculino,0,1,Casado,Fundamental,0
40,2013,Amarelo,Feminino,1,0,Divorciado,Superior,0
53,5993,Amarelo,Masculino,0,0,Casado,Médio,1
29,8455,Negro,Feminino,1,0,Viúvo,Superior,1
64,5979,Branco,Feminino,0,0,Divorciado,Fundamental,0
62,1682,Pardo,Feminino,0,1,Casado,Médio,1
19,4464,Branco,Masculino,0,0,Divorciado,Pós-graduação,1
37,2778,Pardo,Masculino,0,1,Divorciado,Fundamental,0
33,5467,Branco,Masculino,0,0,Casado,Médio,0
31,3971,Negro,Feminino,0,1,Casado,Superior,0
19,1404,Negro,Masculino,0,1,Casado,Pós-graduação,0
66,5839,Pardo,Masculino,0,1,Solteiro,Fundamental,0
33,4500,Indígena,Feminino,0,0,Solteiro,Pós-graduação,1
21,3236,Pardo,Masculino,1,1,Viúvo,Fundamental,1
60,6343,Negro,Feminino,0,0,Solteiro,Superior,1
30,1982,Amarelo,Masculino,1,1,Casado,Fundamental,1
55,1548,Indígena,Feminino,0,1,Solteiro,Pós-graduação,0
66,4096,Branco,Feminino,1,0,Solteiro,Médio,1
18,6356,Indígena,Masculino,1,1,Casado,Fundamental,1
26,8230,Pardo,Masculino,1,1,Divorciado,Pós-graduação,0
38,6211,Amarelo,Feminino,0,0,Divorciado,Superior,1
35,7807,Pardo,Masculino,1,0,Divorciado,Superior,0
60,9289,Indígena,Feminino,1,0,Solteiro,Fundamental,1
49,5723,Amarelo,Feminino,1,0,Divorciado,Superior,0
63,8200,Branco,Masculino,1,1,Viúvo,Superior,0
51,2118,Pardo,Feminino,1,1,Casado,Fundamental,0
37,2900,Branco,Feminino,1,0,Divorciado,Médio,1
60,2028,Indígena,Masculino,0,1,Casado,Pós-graduação,1
19,3756,Pardo,Feminino,0,1,Casado,Médio,0
21,4859,Pardo,Feminino,1,0,Casado,Superior,1
62,8920,Pardo,Masculino,0,0,Viúvo,Médio,0
55,5067,Amarelo,Feminino,0,1,Viúvo,Fundamental,1
24,8555,Pardo,Feminino,1,1,Divorciado,Médio,0
39,3968,Amarelo,Feminino,1,0,Solteiro,Superior,1
37,1585,Negro,Masculino,0,1,Viúvo,Pós-graduação,0
52,2052,Pardo,Masculino,0,1,Casado,Fundamental,0
21,7522,Negro,Masculino,0,1,Divorciado,Superior,0
37,4542,Branco,Feminino,0,0,Solteiro,Médio,0
52,9657,Indígena,Masculino,1,1,Viúvo,Superior,1
50,3538,Pardo,Masculino,0,1,Divorciado,Superior,1
68,8129,Branco,Masculino,1,0,Divorciado,Superior,0
38,8655,Negro,Feminino,0,1,Viúvo,Pós-graduação,1
62,7080,Amarelo,Masculino,0,1,Casado,Fundamental,0
31,8087,Amarelo,Feminino,0,1,Solteiro,Médio,0
48,8143,Negro,Feminino,0,1,Solteiro,Superior,1
39,6025,Branco,Feminino,1,1,Casado,Médio,0
65,3389,Pardo,Masculino,1,0,Casado,Pós-graduação,1
47,8500,Branco,Masculino,1,0,Viúvo,Médio,1
46,7626,Amarelo,Masculino,0,1,Divorciado,Pós-graduação,0
53,5191,Pardo,Masculino,0,1,Divorciado,Médio,1
66,2749,Negro,Masculino,0,1,Viúvo,Superior,1
59,4852,Negro,Feminino,1,1,Viúvo,Superior,1
46,4949,Indígena,Feminino,0,0,Solteiro,Pós-graduação,1
24,3666,Negro,Masculino,1,0,Solteiro,Médio,0
49,6856,Indígena,Masculino,0,0,Viúvo,Médio,0
30,4207,Negro,Masculino,0,0,Viúvo,Fundamental,0
30,5264,Amarelo,Masculino,0,1,Divorciado,Superior,0
31,2074,Amarelo,Masculino,1,0,Divorciado,Fundamental,0
23,1396,Indígena,Masculino,1,1,Solteiro,Pós-graduação,1
33,4659,Pardo,Feminino,1,0,Casado,Pós-graduação,1
58,3455,Indígena,Masculino,1,0,Viúvo,Pós-graduação,0
69,4352,Branco,Feminino,0,1,Casado,Superior,0
65,2797,Branco,Feminino,0,0,Divorciado,Fundamental,1
38,9118,Indígena,Feminino,0,0,Viúvo,Pós-graduação,0
61,6414,Indígena,Feminino,1,1,Casado,Fundamental,0
33,5328,Pardo,Masculino,0,1,Viúvo,Fundamental,1
22,6471,Negro,Masculino,0,0,Viúvo,Médio,0
41,9297,Amarelo,Masculino,1,0,Solteiro,Fundamental,1
60,7932,Negro,Masculino,0,1,Divorciado,Pós-graduação,0
18,3853,Indígena,Masculino,0,0,Viúvo,Pós-graduação,1
27,5621,Amarelo,Feminino,1,1,Casado,Superior,1
60,7388,Amarelo,Masculino,1,1,Divorciado,Médio,0
64,8666,Indígena,Masculino,0,1,Viúvo,Médio,0
52,5339,Amarelo,Masculino,1,0,Divorciado,Médio,1
48,8348,Negro,Masculino,1,1,Divorciado,Superior,0
32,8629,Amarelo,Masculino,1,1,Viúvo,Médio,0
28,2379,Negro,Masculino,0,0,Divorciado,Superior,0
26,2219,Negro,Masculino,1,0,Viúvo,Fundamental,0
19,3009,Branco,Masculino,0,1,Divorciado,Fundamental,0
61,4727,Amarelo,Masculino,0,0,Viúvo,Superior,0
69,9466,Indígena,Feminino,1,0,Solteiro,Fundamental,1
47,2785,Pardo,Feminino,0,0,Casado,Fundamental,0
33,8507,Branco,Feminino,1,1,Casado,Fundamental,1
65,3225,Negro,Feminino,0,0,Viúvo,Superior,1
18,7773,Branco,Feminino,1,0,Solteiro,Médio,1
65,7293,Branco,Feminino,1,1,Divorciado,Médio,1
23,5381,Pardo,Masculino,1,0,Viúvo,Pós-graduação,0
63,8508,Indígena,Feminino,1,0,Divorciado,Fundamental,0
28,1930,Pardo,Masculino,0,1,Casado,Fundamental,0
50,7842,Negro,Masculino,1,1,Viúvo,Fundamental,0
69,8833,Indígena,Masculino,0,1,Casado,Superior,1
34,6833,Indígena,Masculino,0,0,Solteiro,Superior,0
68,4013,Branco,Feminino,1,0,Viúvo,Fundamental,1
51,2184,Branco,Feminino,1,1,Viúvo,Fundamental,1
63,6004,Amarelo,Masculino,0,0,Divorciado,Pós-graduação,1
57,8616,Indígena,Feminino,1,0,Viúvo,Médio,0
42,7054,Pardo,Feminino,1,1,Viúvo,Pós-graduação,1
39,3725,Pardo,Feminino,0,1,Viúvo,Superior,0
43,4826,Branco,Feminino,0,0,Solteiro,Pós-graduação,1
44,8252,Amarelo,Masculino,1,1,Viúvo,Médio,0
55,8184,Indígena,Feminino,1,1,Viúvo,Pós-graduação,0
26,9722,Branco,Masculino,0,0,Casado,Superior,0
54,2538,Indígena,Masculino,1,0,Solteiro,Pós-graduação,1
22,2826,Branco,Feminino,1,0,Casado,Fundamental,1
35,1792,Amarelo,Masculino,1,0,Divorciado,Fundamental,0
39,3930,Indígena,Masculino,0,0,Casado,Fundamental,0
63,3750,Branco,Masculino,1,1,Divorciado,Fundamental,1
29,8271,Amarelo,Feminino,0,0,Casado,Fundamental,1
61,9516,Negro,Masculino,1,0,Viúvo,Fundamental,0
39,7733,Pardo,Feminino,0,0,Solteiro,Médio,1
23,1944,Amarelo,Feminino,1,0,Viúvo,Superior,0
53,7917,Amarelo,Masculino,0,1,Divorciado,Pós-graduação,1
44,2612,Indígena,Masculino,0,0,Solteiro,Médio,1
64,6932,Indígena,Masculino,0,1,Viúvo,Superior,0
32,2993,Negro,Feminino,1,1,Divorciado,Superior,0
34,1866,Pardo,Masculino,0,1,Divorciado,Fundamental,0
